SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Migrated_Other,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
724,WB,West Bengal,WB_Purba Medinipur,Purba Medinipur,144,68,74,2,0,3,-6,9,0,,
725,WB,West Bengal,WB_Purulia,Purulia,63,22,41,0,0,0,0,0,0,,
726,WB,West Bengal,WB_South 24 Parganas,South 24 Parganas,295,173,114,8,0,13,8,5,0,,
727,WB,West Bengal,WB_Uttar Dinajpur,Uttar Dinajpur,207,51,156,0,0,0,0,0,0,,
728,AN,Andaman and Nicobar Islands,AN_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
729,AP,Andhra Pradesh,AP_Unknown,Unknown,0,-9,9,0,,0,0,0,0,,
730,AR,Arunachal Pradesh,AR_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
731,AS,Assam,AS_Unknown,Unknown,124,5,119,0,,0,0,0,0,,
732,BR,Bihar,BR_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
733,CH,Chandigarh,CH_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
734,CT,Chhattisgarh,CT_Unknown,Unknown,1,1,0,0,,0,0,0,0,,
735,DN,Dadra and Nagar Haveli and Daman and Diu,DN_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
737,DL,Delhi,DL_Unknown,Unknown,29155,16925,11357,873,,0,0,0,0,,
738,GA,Goa,GA_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
739,GJ,Gujarat,GJ_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
740,HR,Haryana,HR_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
741,HP,Himachal Pradesh,HP_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
742,JK,Jammu and Kashmir,JK_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
743,JH,Jharkhand,JH_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
744,KA,Karnataka,KA_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
745,KL,Kerala,KL_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
746,LA,Ladakh,LA_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
747,LD,Lakshadweep,LD_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
748,MP,Madhya Pradesh,MP_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
749,MH,Maharashtra,MH_Unknown,Unknown,2553,783,1661,109,,0,0,0,0,,
750,MN,Manipur,MN_Unknown,Unknown,31,10,21,0,,0,0,0,0,,
751,ML,Meghalaya,ML_Unknown,Unknown,5,5,0,0,,0,0,0,0,,
752,MZ,Mizoram,MZ_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
753,NL,Nagaland,NL_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
754,OR,Odisha,OR_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
755,PY,Puducherry,PY_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
756,PB,Punjab,PB_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
757,RJ,Rajasthan,RJ_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
758,SK,Sikkim,SK_Unknown,Unknown,3,3,0,0,,0,0,0,0,,
759,TN,Tamil Nadu,TN_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
760,TG,Telangana,TG_Unknown,Unknown,357,-941,1191,107,,0,0,0,0,,
761,TR,Tripura,TR_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
762,UP,Uttar Pradesh,UP_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
763,UT,Uttarakhand,UT_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
764,WB,West Bengal,WB_Unknown,Unknown,0,0,0,0,,0,0,0,0,,
