SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Migrated_Other,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
0,UN,State Unassigned,UN_Unassigned,Unassigned,8250,8250,0,0,0,418,418,0,0,,
1,AN,Andaman and Nicobar Islands,AN_Nicobars,Nicobars,0,0,0,0,0,0,0,0,0,,
2,AN,Andaman and Nicobar Islands,AN_North and Middle Andaman,North and Middle Andaman,1,0,1,0,0,0,0,0,0,,
3,AN,Andaman and Nicobar Islands,AN_South Andaman,South Andaman,32,0,32,0,0,0,0,0,0,,
0,AP,Andhra Pradesh,AP_Foreign Evacuees,Foreign Evacuees,131,127,4,0,0,0,0,0,0,,
4,AP,Andhra Pradesh,AP_Anantapur,Anantapur,274,104,166,4,0,0,0,0,0,,
5,AP,Andhra Pradesh,AP_Chittoor,Chittoor,298,84,210,4,0,0,0,0,0,,
6,AP,Andhra Pradesh,AP_East Godavari,East Godavari,272,166,104,2,0,0,0,0,0,,
7,AP,Andhra Pradesh,AP_Guntur,Guntur,556,157,390,9,0,0,0,0,0,,
8,AP,Andhra Pradesh,AP_Krishna,Krishna,526,167,337,22,0,0,0,0,0,,
9,AP,Andhra Pradesh,AP_Kurnool,Kurnool,762,144,591,27,0,0,0,0,0,,
0,AP,Andhra Pradesh,AP_Other State,Other State,741,467,274,0,0,0,0,0,0,,
10,AP,Andhra Pradesh,AP_Prakasam,Prakasam,85,18,67,0,0,0,0,0,0,,
11,AP,Andhra Pradesh,AP_S.P.S. Nellore,S.P.S. Nellore,304,112,188,4,0,0,0,0,0,,
12,AP,Andhra Pradesh,AP_Srikakulam,Srikakulam,31,20,11,0,0,0,0,0,0,,
13,AP,Andhra Pradesh,AP_Visakhapatnam,Visakhapatnam,111,35,75,1,0,0,0,0,0,,
14,AP,Andhra Pradesh,AP_Vizianagaram,Vizianagaram,37,24,13,0,0,0,0,0,0,,
15,AP,Andhra Pradesh,AP_West Godavari,West Godavari,182,125,57,0,0,0,0,0,0,,
16,AP,Andhra Pradesh,AP_Y.S.R. Kadapa,Y.S.R. Kadapa,150,6,144,0,0,0,0,0,0,,
17,AR,Arunachal Pradesh,AR_Anjaw,Anjaw,0,0,0,0,0,0,0,0,0,,
18,AR,Arunachal Pradesh,AR_Changlang,Changlang,32,32,0,0,0,0,0,0,0,,
19,AR,Arunachal Pradesh,AR_East Kameng,East Kameng,0,0,0,0,0,0,0,0,0,,
20,AR,Arunachal Pradesh,AR_East Siang,East Siang,1,1,0,0,0,0,0,0,0,,
21,AR,Arunachal Pradesh,AR_Kamle,Kamle,0,0,0,0,0,0,0,0,0,,
22,AR,Arunachal Pradesh,AR_Kra Daadi,Kra Daadi,0,0,0,0,0,0,0,0,0,,
23,AR,Arunachal Pradesh,AR_Kurung Kumey,Kurung Kumey,0,0,0,0,0,0,0,0,0,,
24,AR,Arunachal Pradesh,AR_Lepa Rada,Lepa Rada,0,0,0,0,0,0,0,0,0,,
25,AR,Arunachal Pradesh,AR_Lohit,Lohit,2,1,1,0,0,0,0,0,0,,
26,AR,Arunachal Pradesh,AR_Longding,Longding,0,0,0,0,0,0,0,0,0,,
27,AR,Arunachal Pradesh,AR_Lower Dibang Valley,Lower Dibang Valley,0,0,0,0,0,0,0,0,0,,
28,AR,Arunachal Pradesh,AR_Lower Siang,Lower Siang,0,0,0,0,0,0,0,0,0,,
29,AR,Arunachal Pradesh,AR_Lower Subansiri,Lower Subansiri,0,0,0,0,0,0,0,0,0,,
30,AR,Arunachal Pradesh,AR_Namsai,Namsai,2,2,0,0,0,0,0,0,0,,
31,AR,Arunachal Pradesh,AR_Pakke Kessang,Pakke Kessang,1,1,0,0,0,0,0,0,0,,
32,AR,Arunachal Pradesh,AR_Papum Pare,Papum Pare,7,7,0,0,0,0,0,0,0,,
33,AR,Arunachal Pradesh,AR_Shi Yomi,Shi Yomi,0,0,0,0,0,0,0,0,0,,
34,AR,Arunachal Pradesh,AR_Siang,Siang,0,0,0,0,0,0,0,0,0,,
35,AR,Arunachal Pradesh,AR_Tawang,Tawang,1,1,0,0,0,0,0,0,0,,
36,AR,Arunachal Pradesh,AR_Tirap,Tirap,0,0,0,0,0,0,0,0,0,,
37,AR,Arunachal Pradesh,AR_Upper Dibang Valley,Upper Dibang Valley,0,0,0,0,0,0,0,0,0,,
38,AR,Arunachal Pradesh,AR_Upper Siang,Upper Siang,1,1,0,0,0,0,0,0,0,,
39,AR,Arunachal Pradesh,AR_Upper Subansiri,Upper Subansiri,0,0,0,0,0,0,0,0,0,,
40,AR,Arunachal Pradesh,AR_West Kameng,West Kameng,0,0,0,0,0,0,0,0,0,,
41,AR,Arunachal Pradesh,AR_West Siang,West Siang,1,1,0,0,0,0,0,0,0,,
42,AS,Assam,AS_Baksa,Baksa,16,16,0,0,0,0,0,0,0,,
43,AS,Assam,AS_Barpeta,Barpeta,80,42,38,0,0,0,0,0,0,,
44,AS,Assam,AS_Biswanath,Biswanath,44,37,7,0,0,0,0,0,0,,
45,AS,Assam,AS_Bongaigaon,Bongaigaon,13,8,5,0,0,0,0,0,0,,
46,AS,Assam,AS_Cachar,Cachar,82,17,65,0,0,0,0,0,0,,
47,AS,Assam,AS_Charaideo,Charaideo,15,15,0,0,0,0,0,0,0,,
48,AS,Assam,AS_Chirang,Chirang,33,33,0,0,0,0,0,0,0,,
49,AS,Assam,AS_Darrang,Darrang,65,65,0,0,0,0,0,0,0,,
50,AS,Assam,AS_Dhemaji,Dhemaji,49,44,5,0,0,0,0,0,0,,
51,AS,Assam,AS_Dhubri,Dhubri,282,277,5,0,0,0,0,0,0,,
52,AS,Assam,AS_Dibrugarh,Dibrugarh,50,46,4,0,0,0,0,0,0,,
53,AS,Assam,AS_Dima Hasao,Dima Hasao,88,81,7,0,0,0,0,0,0,,
54,AS,Assam,AS_Goalpara,Goalpara,48,38,4,0,0,0,0,0,0,,
55,AS,Assam,AS_Golaghat,Golaghat,213,171,42,0,0,0,0,0,0,,
56,AS,Assam,AS_Hailakandi,Hailakandi,49,48,0,1,0,0,0,0,0,,
57,AS,Assam,AS_Hojai,Hojai,198,198,0,0,0,0,0,0,0,,
58,AS,Assam,AS_Jorhat,Jorhat,27,1,26,0,0,0,0,0,0,,
59,AS,Assam,AS_Kamrup,Kamrup,120,101,19,0,0,0,0,0,0,,
60,AS,Assam,AS_Kamrup Metropolitan,Kamrup Metropolitan,404,112,289,3,0,0,0,0,0,,
61,AS,Assam,AS_Karbi Anglong,Karbi Anglong,11,10,1,0,0,0,0,0,0,,
62,AS,Assam,AS_Karimganj,Karimganj,77,64,13,0,0,0,0,0,0,,
63,AS,Assam,AS_Kokrajhar,Kokrajhar,57,57,0,0,0,0,0,0,0,,
64,AS,Assam,AS_Lakhimpur,Lakhimpur,56,50,6,0,0,0,0,0,0,,
65,AS,Assam,AS_Majuli,Majuli,0,0,0,0,0,0,0,0,0,,
66,AS,Assam,AS_Morigaon,Morigaon,49,43,6,0,0,0,0,0,0,,
67,AS,Assam,AS_Nagaon,Nagaon,97,87,10,0,0,0,0,0,0,,
68,AS,Assam,AS_Nalbari,Nalbari,25,16,9,0,0,0,0,0,0,,
0,AS,Assam,AS_Other State,Other State,1,0,1,0,0,0,0,0,0,,
69,AS,Assam,AS_Sivasagar,Sivasagar,27,27,0,0,0,0,0,0,0,,
70,AS,Assam,AS_Sonitpur,Sonitpur,34,8,26,0,0,0,0,0,0,,
71,AS,Assam,AS_South Salmara Mankachar,South Salmara Mankachar,6,5,1,0,0,0,0,0,0,,
72,AS,Assam,AS_Tinsukia,Tinsukia,68,68,0,0,0,0,0,0,0,,
73,AS,Assam,AS_Udalguri,Udalguri,65,65,0,0,0,0,0,0,0,,
74,AS,Assam,AS_West Karbi Anglong,West Karbi Anglong,17,17,0,0,0,0,0,0,0,,
75,BR,Bihar,BR_Araria,Araria,73,56,16,1,0,0,0,0,0,,
76,BR,Bihar,BR_Arwal,Arwal,54,16,38,0,0,0,0,0,0,,
77,BR,Bihar,BR_Aurangabad,Aurangabad,84,38,46,0,0,0,0,0,0,,
78,BR,Bihar,BR_Banka,Banka,130,50,80,0,0,0,0,0,0,,
79,BR,Bihar,BR_Begusarai,Begusarai,262,145,114,3,0,0,0,0,0,,
80,BR,Bihar,BR_Bhagalpur,Bhagalpur,231,145,85,1,0,0,0,0,0,,
81,BR,Bihar,BR_Bhojpur,Bhojpur,103,62,39,2,0,0,0,0,0,,
82,BR,Bihar,BR_Buxar,Buxar,126,22,104,0,0,0,0,0,0,,
83,BR,Bihar,BR_Darbhanga,Darbhanga,130,76,54,0,0,0,0,0,0,,
101,BR,Bihar,BR_East Champaran,East Champaran,127,61,65,1,0,0,0,0,0,,
84,BR,Bihar,BR_Gaya,Gaya,109,73,36,0,0,0,0,0,0,,
85,BR,Bihar,BR_Gopalganj,Gopalganj,132,58,74,0,0,0,0,0,0,,
86,BR,Bihar,BR_Jamui,Jamui,45,25,19,1,0,0,0,0,0,,
87,BR,Bihar,BR_Jehanabad,Jehanabad,177,70,106,1,0,0,0,0,0,,
88,BR,Bihar,BR_Kaimur,Kaimur,100,49,51,0,0,0,0,0,0,,
89,BR,Bihar,BR_Katihar,Katihar,167,92,75,0,0,0,0,0,0,,
90,BR,Bihar,BR_Khagaria,Khagaria,274,180,91,3,0,0,0,0,0,,
91,BR,Bihar,BR_Kishanganj,Kishanganj,93,74,19,0,0,0,0,0,0,,
92,BR,Bihar,BR_Lakhisarai,Lakhisarai,67,47,20,0,0,0,0,0,0,,
93,BR,Bihar,BR_Madhepura,Madhepura,97,60,36,1,0,0,0,0,0,,
94,BR,Bihar,BR_Madhubani,Madhubani,217,136,81,0,0,0,0,0,0,,
95,BR,Bihar,BR_Munger,Munger,182,48,133,1,0,0,0,0,0,,
96,BR,Bihar,BR_Muzaffarpur,Muzaffarpur,78,47,31,0,0,0,0,0,0,,
97,BR,Bihar,BR_Nalanda,Nalanda,120,32,87,1,0,0,0,0,0,,
98,BR,Bihar,BR_Nawada,Nawada,125,75,49,1,0,0,0,0,0,,
100,BR,Bihar,BR_Patna,Patna,273,88,183,2,0,0,0,0,0,,
102,BR,Bihar,BR_Purnia,Purnia,136,100,36,0,0,0,0,0,0,,
103,BR,Bihar,BR_Rohtas,Rohtas,230,61,168,1,0,0,0,0,0,,
104,BR,Bihar,BR_Saharsa,Saharsa,80,35,45,0,0,0,0,0,0,,
105,BR,Bihar,BR_Samastipur,Samastipur,115,60,54,1,0,0,0,0,0,,
106,BR,Bihar,BR_Saran,Saran,101,68,32,1,0,0,0,0,0,,
107,BR,Bihar,BR_Sheikhpura,Sheikhpura,108,83,25,0,0,0,0,0,0,,
108,BR,Bihar,BR_Sheohar,Sheohar,24,14,9,1,0,0,0,0,0,,
109,BR,Bihar,BR_Sitamarhi,Sitamarhi,68,33,33,2,0,0,0,0,0,,
110,BR,Bihar,BR_Siwan,Siwan,121,67,52,2,0,0,0,0,0,,
111,BR,Bihar,BR_Supaul,Supaul,118,79,39,0,0,0,0,0,0,,
112,BR,Bihar,BR_Vaishali,Vaishali,90,50,38,2,0,0,0,0,0,,
99,BR,Bihar,BR_West Champaran,West Champaran,64,29,35,0,0,0,0,0,0,,
113,CH,Chandigarh,CH_Chandigarh,Chandigarh,312,34,273,5,0,0,0,0,0,,
114,CT,Chhattisgarh,CT_Balod,Balod,41,22,19,0,0,0,0,0,0,,
115,CT,Chhattisgarh,CT_Baloda Bazar,Baloda Bazar,96,83,13,0,0,0,0,0,0,,
116,CT,Chhattisgarh,CT_Balrampur,Balrampur,17,9,8,0,0,0,0,0,0,,
117,CT,Chhattisgarh,CT_Bametara,Bametara,20,7,13,0,0,0,0,0,0,,
118,CT,Chhattisgarh,CT_Bastar,Bastar,3,2,0,1,0,0,0,0,0,,
119,CT,Chhattisgarh,CT_Bijapur,Bijapur,0,0,0,0,0,0,0,0,0,,
120,CT,Chhattisgarh,CT_Bilaspur,Bilaspur,98,72,25,1,0,0,0,0,0,,
121,CT,Chhattisgarh,CT_Dakshin Bastar Dantewada,Dakshin Bastar Dantewada,0,0,0,0,0,0,0,0,0,,
122,CT,Chhattisgarh,CT_Dhamtari,Dhamtari,6,5,1,0,0,0,0,0,0,,
123,CT,Chhattisgarh,CT_Durg,Durg,22,11,10,1,0,0,0,0,0,,
124,CT,Chhattisgarh,CT_Gariaband,Gariaband,10,6,4,0,0,0,0,0,0,,
125,CT,Chhattisgarh,CT_Janjgir Champa,Janjgir Champa,55,39,16,0,0,0,0,0,0,,
126,CT,Chhattisgarh,CT_Jashpur,Jashpur,75,75,0,0,0,0,0,0,0,,
127,CT,Chhattisgarh,CT_Kabeerdham,Kabeerdham,29,11,18,0,0,0,0,0,0,,
128,CT,Chhattisgarh,CT_Kondagaon,Kondagaon,0,0,0,0,0,0,0,0,0,,
129,CT,Chhattisgarh,CT_Korba,Korba,97,63,34,0,0,0,0,0,0,,
130,CT,Chhattisgarh,CT_Koriya,Koriya,38,33,5,0,0,0,0,0,0,,
131,CT,Chhattisgarh,CT_Mahasamund,Mahasamund,51,51,0,0,0,0,0,0,0,,
132,CT,Chhattisgarh,CT_Mungeli,Mungeli,86,34,52,0,0,0,0,0,0,,
133,CT,Chhattisgarh,CT_Narayanpur,Narayanpur,0,0,0,0,0,0,0,0,0,,
134,CT,Chhattisgarh,CT_Raigarh,Raigarh,45,39,6,0,0,0,0,0,0,,
135,CT,Chhattisgarh,CT_Raipur,Raipur,34,24,9,1,0,0,0,0,0,,
136,CT,Chhattisgarh,CT_Rajnandgaon,Rajnandgaon,51,50,1,0,0,0,0,0,0,,
137,CT,Chhattisgarh,CT_Sukma,Sukma,0,0,0,0,0,0,0,0,0,,
138,CT,Chhattisgarh,CT_Surajpur,Surajpur,11,4,7,0,0,0,0,0,0,,
139,CT,Chhattisgarh,CT_Surguja,Surguja,14,7,7,0,0,0,0,0,0,,
140,CT,Chhattisgarh,CT_Uttar Bastar Kanker,Uttar Bastar Kanker,21,10,11,0,0,0,0,0,0,,
766,CT,Chhattisgarh,CT_Gaurela Pendra Marwahi,Gaurela Pendra Marwahi,3,3,0,0,0,0,0,0,0,,
144,DL,Delhi,DL_Central Delhi,Central Delhi,184,184,0,0,0,0,0,0,0,,
145,DL,Delhi,DL_East Delhi,East Delhi,38,38,0,0,0,0,0,0,0,,
146,DL,Delhi,DL_New Delhi,New Delhi,37,37,0,0,0,0,0,0,0,,
147,DL,Delhi,DL_North Delhi,North Delhi,60,60,0,0,0,0,0,0,0,,
148,DL,Delhi,DL_North East Delhi,North East Delhi,25,25,0,0,0,0,0,0,0,,
149,DL,Delhi,DL_North West Delhi,North West Delhi,32,31,0,1,0,0,0,0,0,,
150,DL,Delhi,DL_Shahdara,Shahdara,48,48,0,0,0,0,0,0,0,,
151,DL,Delhi,DL_South Delhi,South Delhi,70,70,0,0,0,0,0,0,0,,
152,DL,Delhi,DL_South East Delhi,South East Delhi,130,130,0,0,0,0,0,0,0,,
153,DL,Delhi,DL_South West Delhi,South West Delhi,42,42,0,0,0,0,0,0,0,,
154,DL,Delhi,DL_West Delhi,West Delhi,122,122,0,0,0,0,0,0,0,,
141,DN,Dadra and Nagar Haveli and Daman and Diu,DN_Dadra and Nagar Haveli,Dadra and Nagar Haveli,19,18,1,0,0,0,0,0,0,,
142,DN,Dadra and Nagar Haveli and Daman and Diu,DN_Daman,Daman,0,0,0,0,0,0,0,0,0,,
143,DN,Dadra and Nagar Haveli and Daman and Diu,DN_Diu,Diu,0,0,0,0,0,0,0,0,0,,
155,GA,Goa,GA_North Goa,North Goa,6,0,6,0,0,0,0,0,0,,
156,GA,Goa,GA_South Goa,South Goa,65,64,1,0,0,0,0,0,0,,
0,GJ,Gujarat,GJ_Other State,Other State,25,17,8,0,0,0,0,0,0,,
157,GJ,Gujarat,GJ_Ahmedabad,Ahmedabad,13967,3284,9689,994,0,0,0,0,0,,
158,GJ,Gujarat,GJ_Amreli,Amreli,14,9,4,1,0,0,0,0,0,,
159,GJ,Gujarat,GJ_Anand,Anand,108,6,91,11,0,0,0,0,0,,
160,GJ,Gujarat,GJ_Aravalli,Aravalli,120,2,111,7,0,0,0,0,0,,
161,GJ,Gujarat,GJ_Banaskantha,Banaskantha,136,31,100,5,0,0,0,0,0,,
162,GJ,Gujarat,GJ_Bharuch,Bharuch,54,17,34,3,0,0,0,0,0,,
163,GJ,Gujarat,GJ_Bhavnagar,Bhavnagar,138,22,106,10,0,0,0,0,0,,
164,GJ,Gujarat,GJ_Botad,Botad,60,3,55,2,0,0,0,0,0,,
165,GJ,Gujarat,GJ_Chhota Udaipur,Chhota Udaipur,37,14,23,0,0,0,0,0,0,,
167,GJ,Gujarat,GJ_Dahod,Dahod,45,13,32,0,0,0,0,0,0,,
187,GJ,Gujarat,GJ_Dang,Dang,4,2,2,0,0,0,0,0,0,,
166,GJ,Gujarat,GJ_Devbhumi Dwarka,Devbhumi Dwarka,15,4,11,0,0,0,0,0,0,,
168,GJ,Gujarat,GJ_Gandhinagar,Gandhinagar,401,205,181,15,0,0,0,0,0,,
169,GJ,Gujarat,GJ_Gir Somnath,Gir Somnath,47,3,44,0,0,0,0,0,0,,
170,GJ,Gujarat,GJ_Jamnagar,Jamnagar,61,15,43,3,0,0,0,0,0,,
171,GJ,Gujarat,GJ_Junagadh,Junagadh,32,4,27,1,0,0,0,0,0,,
173,GJ,Gujarat,GJ_Kheda,Kheda,96,33,59,4,0,0,0,0,0,,
172,GJ,Gujarat,GJ_Kutch,Kutch,77,17,56,4,0,0,0,0,0,,
175,GJ,Gujarat,GJ_Mahisagar,Mahisagar,116,7,107,2,0,0,0,0,0,,
174,GJ,Gujarat,GJ_Mehsana,Mehsana,153,64,83,6,0,0,0,0,0,,
176,GJ,Gujarat,GJ_Morbi,Morbi,4,1,3,0,0,0,0,0,0,,
177,GJ,Gujarat,GJ_Narmada,Narmada,23,5,18,0,0,0,0,0,0,,
178,GJ,Gujarat,GJ_Navsari,Navsari,31,16,14,1,0,0,0,0,0,,
179,GJ,Gujarat,GJ_Panchmahal,Panchmahal,101,17,74,10,0,0,0,0,0,,
180,GJ,Gujarat,GJ_Patan,Patan,98,23,68,7,0,0,0,0,0,,
181,GJ,Gujarat,GJ_Porbandar,Porbandar,12,4,6,2,0,0,0,0,0,,
182,GJ,Gujarat,GJ_Rajkot,Rajkot,128,52,73,3,0,0,0,0,0,,
183,GJ,Gujarat,GJ_Sabarkantha,Sabarkantha,117,26,88,3,0,0,0,0,0,,
184,GJ,Gujarat,GJ_Surat,Surat,2034,638,1318,78,0,0,0,0,0,,
185,GJ,Gujarat,GJ_Surendranagar,Surendranagar,46,23,21,2,0,0,0,0,0,,
186,GJ,Gujarat,GJ_Tapi,Tapi,6,1,5,0,0,0,0,0,0,,
188,GJ,Gujarat,GJ_Vadodara,Vadodara,1258,471,744,43,0,0,0,0,0,,
189,GJ,Gujarat,GJ_Valsad,Valsad,53,25,26,2,0,0,0,0,0,,
212,HP,Himachal Pradesh,HP_Bilaspur,Bilaspur,21,12,9,0,0,0,0,0,0,,
213,HP,Himachal Pradesh,HP_Chamba,Chamba,30,15,15,0,0,0,0,0,0,,
214,HP,Himachal Pradesh,HP_Hamirpur,Hamirpur,121,62,58,1,0,0,0,0,0,,
215,HP,Himachal Pradesh,HP_Kangra,Kangra,105,54,50,1,0,0,0,0,0,,
216,HP,Himachal Pradesh,HP_Kinnaur,Kinnaur,2,2,0,0,0,0,0,0,0,,
217,HP,Himachal Pradesh,HP_Kullu,Kullu,4,3,1,0,0,0,0,0,0,,
218,HP,Himachal Pradesh,HP_Lahaul and Spiti,Lahaul and Spiti,0,0,0,0,0,0,0,0,0,,
219,HP,Himachal Pradesh,HP_Mandi,Mandi,20,9,9,2,0,0,0,0,0,,
220,HP,Himachal Pradesh,HP_Shimla,Shimla,12,3,8,1,0,0,0,0,0,,
221,HP,Himachal Pradesh,HP_Sirmaur,Sirmaur,11,8,3,0,0,0,0,0,0,,
222,HP,Himachal Pradesh,HP_Solan,Solan,32,17,11,1,3,0,0,0,0,,
223,HP,Himachal Pradesh,HP_Una,Una,42,16,26,0,0,0,0,0,0,,
0,HR,Haryana,HR_Foreign Evacuees,Foreign Evacuees,21,19,2,0,0,0,0,0,0,,
190,HR,Haryana,HR_Ambala,Ambala,80,31,47,2,0,0,0,0,0,,
191,HR,Haryana,HR_Bhiwani,Bhiwani,57,51,6,0,0,0,0,0,0,,
192,HR,Haryana,HR_Charkhi Dadri,Charkhi Dadri,35,34,1,0,0,0,0,0,0,,
193,HR,Haryana,HR_Faridabad,Faridabad,620,427,183,10,0,0,0,0,0,,
194,HR,Haryana,HR_Fatehabad,Fatehabad,38,29,9,0,0,0,0,0,0,,
195,HR,Haryana,HR_Gurugram,Gurugram,1692,1345,343,4,0,0,0,0,0,,
196,HR,Haryana,HR_Hisar,Hisar,82,60,22,0,0,0,0,0,0,,
0,HR,Haryana,HR_Italians,Italians,14,0,14,0,0,0,0,0,0,,
197,HR,Haryana,HR_Jhajjar,Jhajjar,107,11,96,0,0,0,0,0,0,,
198,HR,Haryana,HR_Jind,Jind,38,10,26,2,0,0,0,0,0,,
199,HR,Haryana,HR_Kaithal,Kaithal,43,36,7,0,0,0,0,0,0,,
200,HR,Haryana,HR_Karnal,Karnal,91,50,40,1,0,0,0,0,0,,
201,HR,Haryana,HR_Kurukshetra,Kurukshetra,51,26,25,0,0,0,0,0,0,,
202,HR,Haryana,HR_Mahendragarh,Mahendragarh,77,44,33,0,0,0,0,0,0,,
203,HR,Haryana,HR_Nuh,Nuh,85,19,66,0,0,0,0,0,0,,
204,HR,Haryana,HR_Palwal,Palwal,119,71,48,0,0,0,0,0,0,,
205,HR,Haryana,HR_Panchkula,Panchkula,28,2,26,0,0,0,0,0,0,,
206,HR,Haryana,HR_Panipat,Panipat,72,18,51,3,0,0,0,0,0,,
207,HR,Haryana,HR_Rewari,Rewari,45,33,12,0,0,0,0,0,0,,
208,HR,Haryana,HR_Rohtak,Rohtak,137,121,15,1,0,0,0,0,0,,
209,HR,Haryana,HR_Sirsa,Sirsa,51,16,35,0,0,0,0,0,0,,
210,HR,Haryana,HR_Sonipat,Sonipat,350,185,164,1,0,0,0,0,0,,
211,HR,Haryana,HR_Yamunanagar,Yamunanagar,19,10,9,0,0,0,0,0,0,,
246,JH,Jharkhand,JH_Bokaro,Bokaro,25,4,20,1,0,0,0,0,0,,
247,JH,Jharkhand,JH_Chatra,Chatra,1,0,1,0,0,0,0,0,0,,
248,JH,Jharkhand,JH_Deoghar,Deoghar,5,0,5,0,0,0,0,0,0,,
249,JH,Jharkhand,JH_Dhanbad,Dhanbad,71,19,52,0,0,0,0,0,0,,
250,JH,Jharkhand,JH_Dumka,Dumka,4,0,4,0,0,0,0,0,0,,
264,JH,Jharkhand,JH_East Singhbhum,East Singhbhum,171,138,33,0,0,0,0,0,0,,
251,JH,Jharkhand,JH_Garhwa,Garhwa,78,20,58,0,0,0,0,0,0,,
